Country_Region,Confirmed,Deaths,Incident_Rate
US,75853,501,36234.52868314074
US,2916,49,30958.7004989914
US,20141,177,32601.69313197041
US,20330,248,36336.66374734133
US,30371,205,35269.59389625019
US,9815,138,27371.85565285292
US,6307,90,28991.03654332337
US,7620,100,33957.2192513369
US,17360,196,37940.37940379404
US,368329,1892,33172.15379571957
US,4779,43,31936.647955092223
US,9045,148,33286.71843373937
US,31722,381,31445.28152260111
US,32682,372,34658.211202782666
US,64577,467,27541.337382129284
US,5934,97,30457.32176769492
US,65255,431,32967.39383039134
US,39406,158,26540.3162800722
US,3471,37,27274.87034417728
US,10706,135,26883.286460425872
US,18749,154,29732.00126863305
US,3569,26,26509.693233306098
US,12184,120,30853.380602684225
US,67103,287,37126.40116851645
US,5049,72,24363.057324840764
US,44680,513,31099.69582437164
US,16470,212,36739.61051997591
US,52256,598,40004.59330143541
US,27690,329,30425.22799692341
US,51689,636,36378.16001351275
US,21683,433,32348.684897581643
US,23581,211,37117.31280792054
US,12892,148,37021.50877293743
US,24087,291,38351.43139190523
US,15641,205,34307.20975631155
US,28679,421,39952.35640750596
US,5021,53,35183.238735897976
US,8370,87,24342.009597208085
US,1228,10,30577.68924302789
US,0,0,
US,79423,531,33112.370184149855
US,15882,137,35661.839003031324
US,391609,1311,35224.20736111448
US,5862,52,29709.5940398358
US,3908,57,33747.84110535406
US,15101,78,26881.10792673158
US,42033,452,34136.81363750802
US,23073,308,33726.539203648485
US,27780,360,33960.46503098984
US,15174,144,40284.59925133406
US,6341,70,35093.25363882893
US,689,10,31092.057761732853
US,3601,47,34575.13202112338
US,2288,23,33489.46135831382
US,170,1,18318.96551724138
US,1887,26,30038.204393505253
US,932,9,30820.10582010582
US,491,3,23215.13002364066
US,41126,303,43007.13195156129
US,71291,333,39187.45843021498
US,975,7,25917.0653907496
US,1794,39,36822.66009852217
US,599,4,26457.59717314488
US,1198,8,27079.56600361664
US,896,6,39177.962396152165
US,840,18,25917.92656587473
US,1169,23,36417.445482866045
US,515,4,29244.747302668937
US,27002,125,38879.20980259463
US,556,11,24450.307827616536
US,678,2,30389.959659345583
US,957,8,38295.3181272509
US,597,13,24072.58064516129
US,1168,20,28868.01779535344
US,557,12,30108.108108108107
US,1576,31,27432.5500435161
US,896,9,35883.05967160593
US,3650,25,24294.462193823216
US,3182,49,33671.95767195767
US,2997,24,36606.81568340051
US,13245,142,42229.94516005612
US,3882,37,36813.65576102418
US,930,18,32302.882945467176
US,378,5,19295.55895865237
US,2396,16,35230.113218644314
US,1250,32,31446.540880503144
US,4354,57,37798.42000173626
US,1926,28,36910.69375239556
US,664,15,28534.59389772239
US,4803,23,29690.30104469308
US,7963,43,56172.40406320542
US,1310,9,33606.9779374038
US,345,7,26235.74144486692
US,1658,19,39196.21749408983
US,72,0,9600.0
US,13816,86,43875.63911207088
US,436,2,23068.78306878307
US,8281,97,39997.10200927357
US,759,12,34673.366834170854
US,2491,26,30998.008959681432
US,0,238,
US,4134,34,38849.73216802932
US,24090,251,35614.4941677385
US,1219,12,31794.47052686489
US,12271,68,32645.18875202852
US,13666,41,24782.38792978384
US,8909,165,32164.77724023395
US,33974,510,33193.61803988236
US,14914,236,27884.974945778176
US,25902,472,26636.91241348814
US,19996,158,30609.08965665039
US,14299,203,31318.994217627474
US,19256,344,28737.72497985255
US,14169,198,32623.41130963345
US,116682,1254,30454.619010581155
US,6332,136,23526.7890317307
US,10797,159,27766.490934807767
US,43582,624,32503.74767867664
US,65558,619,31758.28860425912
US,12831,184,30573.293938238658
US,29780,512,29229.60650942748
US,10094,169,27579.2349726776
US,14216,230,34260.374993975034
US,350654,4130,28391.38123121567
US,15106,249,29554.12517363489
US,12408,176,32578.04500223173
US,56138,304,26837.55862260191
US,25021,294,33691.05647267929
US,47453,463,30114.739741327885
US,9405,134,32971.078001752845
US,366781,2832,27854.894908396087
US,12628,185,29976.73645729478
US,10502,141,35126.09539099605
US,20552,294,21945.77624961292
US,48477,544,28695.31245375495
US,13659,166,35135.691318327976
US,238207,2240,29139.43335131558
US,21443,296,28295.264109364896
US,8837,167,28174.71704128806
US,4144,82,27553.191489361703
US,7901,114,29256.46152706806
US,13505,190,31289.821829892728
US,8642,132,30575.99773563544
US,5859,191,13328.025477707006
US,17989,232,30873.92304259774
US,11837,150,36519.297812606055
US,18813,345,28799.081515499427
US,16550,250,26555.63043548025
US,61985,826,26932.55238997345
US,24462,290,41138.18677160587
US,52928,523,29926.157116848164
US,12777,180,27975.564897530214
US,89885,1064,29010.78968347465
US,126129,1523,29445.450895066628
US,11605,145,25943.97621336433
US,67576,1189,29550.07586921634
US,24520,287,37669.1810179282
US,50941,541,28340.547216627907
US,6419,106,28022.002008119787
US,11372,147,27620.713105994364
US,31994,519,29904.56784469141
US,4247,85,31104.438259850594
US,162583,2215,30578.705140430367
US,4123,62,28418.80341880341
US,9404,113,26619.11231884058
US,31774,324,36854.375688685264
US,3911,61,27114.53133666112
US,10862,154,26803.20789636028
US,5564,78,29798.628963153384
US,10359,134,28668.29025294736
US,21284,243,36409.668645329046
US,9998,138,36000.288059916464
US,44355,489,27301.09684487832
US,11659,208,28518.663470476004
US,9940,166,29355.305513717845
US,39253,548,32399.260445383563
US,25027,327,32644.196906060053
US,17612,263,30096.72237602105
US,27836,282,36959.92776907348
US,15784,250,28605.60368262713
US,13326,203,27425.396172051864
US,98019,1827,26448.30358925652
US,143348,1859,26496.22097805413
US,52689,1018,26614.100841524643
US,25479,543,27698.479132920955
US,0,2,
US,19949,117,33818.742795144775
US,8157,162,28848.806366047746
US,3697,60,28253.725640045854
US,72639,647,30962.651639798467
US,15502,247,25875.047987848644
US,28587,476,24705.729841846
US,11940,175,32541.153384934045
US,38658,395,29551.205118600792
US,6692,111,30736.726070181885
US,9855,79,44403.89294403893
US,1885,17,33058.57593826728
US,4723,58,34329.11760430295
US,1185,11,22312.182263227263
US,7303,109,33409.579578205776
US,2931,51,31084.95068405981
US,17397,149,36247.525783935824
US,10214,191,35512.13406578124
US,48385,434,32625.11294216013
US,19415,266,40354.596661886055
US,17565,167,36099.636229114
US,5068,73,34541.98473282443
US,714,9,33411.324286382776
US,100720,909,35463.04055433887
US,2119,26,38562.32939035487
US,39391,432,32622.21633305452
US,1698,35,29968.231556653725
US,6017,63,42547.023051902135
US,22790,362,31864.321467520484
US,9756,181,33637.89952763507
US,13701,222,31856.123137017832
US,1237,35,25291.351461868737
US,1040,12,26949.98704327546
US,18127,318,29689.13784067086
US,8648,157,31207.82360795352
US,17218,267,30837.840742200093
US,1260,17,29079.159935379645
US,1601,43,28028.71148459384
US,904,15,34074.632491519034
US,838,13,22722.34273318872
US,3324,42,26324.54264670944
US,3106,67,23390.31553580842
US,8265,116,33693.43660823481
US,1602,29,26691.102965678107
US,3934,60,35489.400090211995
US,15752,236,36179.88883274381
US,4859,74,30821.43989850936
US,2410,59,27675.700505282497
US,2721,42,27012.80651245905
US,15575,120,31241.851042063667
US,9963,152,28566.103735986468
US,13632,179,28393.493157818
US,3983,46,38847.16668292207
US,2550,44,33425.088478175385
US,5692,48,33618.805740948555
US,13322,178,32413.62530413625
US,14811,145,36593.86272668874
US,9740,176,29666.17933723197
US,5557,133,28357.828128189427
US,5345,88,37980.53009308605
US,24414,384,35904.52519964116
US,3610,48,32431.94681520079
US,3232,46,32076.220722508933
US,4249,66,35429.00025014592
US,245039,2735,30728.436459945275
US,11739,212,30518.65332120109
US,13936,186,29674.424546983795
US,11692,136,37562.24499630546
US,0,0,
US,5072,88,30972.15437225208
US,23351,194,28552.039518732272
US,13876,234,31786.31969578961
US,16719,171,43670.98526799707
US,26892,317,37045.40445228124
US,3278,48,29542.17736121125
US,1117,16,31174.993022606755
US,31643,415,34223.81812479045
US,7783,144,32084.26086239591
US,12951,117,31155.42832399144
US,13523,217,31344.598196694715
US,7045,58,35254.966721713456
US,1828,38,25213.793103448275
US,212876,2396,32672.142822061785
US,152,2164,
US,27073,304,33304.629162617326
US,15779,291,30622.78028994508
US,3299,59,30221.692927812383
US,2738,46,31138.40554986921
US,6175,87,30552.669338479045
US,3839,64,23809.22847928553
US,22192,93,23848.774354400182
US,84357,811,20172.076128621884
US,6364,63,15821.40015910899
US,10160,123,19406.34908507468
US,14955,198,23190.720610355576
US,7955,98,32597.115227011964
US,4676,70,20396.946564885497
US,61720,389,31220.282054913703
US,26067,472,23488.015858713283
US,324,6,16945.60669456067
US,2251,26,31268.231698847063
US,1972,42,26673.880697957527
US,4681,49,20019.6732529296
US,54594,637,24709.42863349989
US,9056,105,36726.417389893744
US,20978,412,23978.419650919564
US,17950,255,26304.99135379114
US,1653,34,21006.48112847884
US,79852,713,20899.999214797404
US,9333,113,18680.19694968176
US,33388,335,25732.76094613446
US,9721,126,31798.109319289524
US,88351,854,25401.50308494673
US,3404,37,29337.24036887012
US,171526,1480,21101.67250001538
US,20575,169,23900.79572515537
US,390,6,21910.112359550563
US,5031,79,18608.52197070573
US,26508,252,34006.414368184734
US,3,0,
US,5848,95,21792.43525246879
US,1576,23,21864.5948945616
US,6709,77,25144.29203208156
US,122406,783,20347.01259325257
US,303,3,22747.747747747748
US,22896,281,21378.1512605042
US,31676,424,30750.711102913338
US,339976,3838,27957.518019481187
US,18397,386,28418.93875028964
US,49038,848,29914.170159032263
US,12845,289,26823.00367524223
US,126969,1778,30147.16357523435
US,35199,689,28892.13569839693
US,20762,234,34418.04950019064
US,156462,2167,24903.624237986853
US,55245,835,29408.63334628673
US,43568,815,33464.42177706771
US,1035,22,23274.11738250506
US,20240,346,31535.321429684336
US,44220,397,27231.57927148444
US,117917,1336,22460.851560699368
US,9927,223,25826.00551537541
US,24425,399,30818.244905684183
US,11183,142,28947.50465934976
US,19721,277,30356.81300412536
US,24932,363,29460.350470878777
US,63042,974,24881.398744918497
US,72651,1080,26105.375872712444
US,141966,2086,25049.27242667363
US,8605,121,28769.64226011368
US,72139,899,26745.09135128722
US,39057,759,30212.57174683231
US,2550,35,35186.97392024286
US,51643,801,33312.261735052605
US,5067,73,34872.67721954577
US,10696,120,29520.0507824359
US,13887,280,30761.562998405105
US,21937,396,26092.800304497283
US,11268,266,25948.18652849741
US,5742,193,23187.820538706943
US,59181,908,28225.24490399382
US,150890,2090,27649.50780980862
US,23172,465,27097.951164748807
US,45680,574,32215.97681126713
US,111635,1396,30227.33795807408
US,94872,1586,29888.75832107291
US,35015,590,30904.950617392915
US,9809,175,24145.23076923077
US,28403,546,25956.82848369645
US,15166,304,32870.95236031037
US,48163,596,28286.08512312725
US,200208,2657,24094.883351486013
US,5989,98,32852.44103126714
US,100150,1250,32805.41133694744
US,28684,591,31575.35528329095
US,10451,198,22586.01313969571
US,394710,5549,24917.55383620864
US,13435,112,24073.17816122848
US,3882,104,23490.257775626287
US,42680,759,30192.63011198438
US,9772,169,24204.89448132369
US,22271,443,30322.545509006493
US,1390,38,22914.606000659413
US,10136,135,25133.90200357072
US,10189,221,25101.62351260132
US,0,0,
US,13563,159,30191.661287091247
US,13835,272,27305.2024946712
US,9754,242,24888.367227169503
US,63639,730,30763.54144006961
US,13364,204,26019.742606257667
US,99366,1557,28479.875264761435
US,6563,121,24494.289766365604
US,147850,1668,32924.47746170873
US,6873,0,39584.17324195128
US,12796,0,34872.18618847768
US,16396,0,32619.11867104347
US,8382,0,33779.318126863865
US,8444,0,38194.31879862493
US,8391,0,32074.46198539812
US,29855,0,36423.63906985823
US,5679,0,32944.65715280195
US,7631,0,32161.67235638724
US,9554,0,34459.87376014428
US,66656,0,39378.74034820316
US,14231,0,29950.541934126064
US,44456,0,35677.25470683595
US,11445,0,37519.66955153422
US,13002,0,29104.1769261763
US,51188,0,34825.55924454363
US,7355,0,31810.9078327062
US,14712,0,34690.74960503667
US,3256,0,29860.60161408657
US,5339,0,33774.03846153846
US,14325,0,37395.25413109876
US,11733,0,30605.696994991653
US,6058,0,32486.057486057485
US,12137,0,37583.99653175611
US,540,0,31505.25087514586
US,12356,0,34188.31797681304
US,9675,0,32847.83051537992
US,4760,0,42060.61677122912
US,3938,0,25599.68796723656
US,12231,0,30992.01824401368
US,5881,0,33371.16268512739
US,30371,0,36273.40913433977
US,14835,0,31501.49703777632
US,12064,0,30761.385078280386
US,5091,0,32807.06276582034
US,17357,0,34266.47977414961
US,14284,0,35336.318432575514
US,5642,0,40616.2263335973
US,14766,0,33049.08346202914
US,12948,0,33935.26405451448
US,6978,0,31703.77101317583
US,11260,0,46383.25918602735
US,2889,0,36445.06118329759
US,12316,0,33280.19023428
US,5705,0,23235.44984319635
US,5221,0,29555.618454571188
US,12613,0,33826.802907179444
US,1620,0,29834.25414364641
US,3340,0,32361.205309563025
US,22561,0,31540.6123304907
US,13331,0,38207.560689002894
US,9268,0,30552.16746332619
US,7354,0,28547.02845386437
US,9769,0,35719.77037551647
US,6613,0,32705.24233432245
US,434,0,
US,5801,0,35784.34396397508
US,5880,0,30547.0414047483
US,42065,0,31896.179131186447
US,9062,0,39540.97216161969
US,4406,0,32264.206209724663
US,14471,0,30132.22280062468
US,6516,0,30011.05379513633
US,8543,0,31491.44795045709
US,9243,0,30578.62176200086
US,101521,0,31880.630948904192
US,11965,0,33246.26969351746
US,13872,0,39045.26007655933
US,6709,0,31632.79739733132
US,21933,0,30451.92641443943
US,24623,0,33152.91298084043
US,19390,0,30451.98982316173
US,25651,5823,
US,8357,0,30505.566709253515
US,12092,0,33532.070658051634
US,20382,0,40745.25718169642
US,1800,0,21464.345337467206
US,7630,0,35700.9170877784
US,10310,0,31937.302521529025
US,11342,0,33781.08711839166
US,0,0,
US,17778,193,36671.54850553848
US,64423,572,39212.49969566382
US,26526,106,32316.464023781096
US,278748,2724,43627.24613455913
US,30145,3,
US,43077,272,34303.25616952149
US,7826,78,31907.693562196764
US,52428,457,30682.616227351467
US,2429,24,27958.103130755066
US,70200,1112,34656.74029166955
US,4295,80,30534.62249395706
US,6803,106,32603.27806000192
US,54220,436,28221.65082603762
US,66396,494,29132.93580276165
US,3615,63,24840.23912595341
US,139282,1051,33855.12121845574
US,18526,334,32331.588132635254
US,12714,162,39430.59173799777
US,14947,211,32742.60679079956
US,10814,169,32046.22907097348
US,11436,233,30352.73509037344
US,22359,347,33563.00099072323
US,11769,156,38613.47157058959
US,71341,563,43818.83065432501
US,8423,79,30898.752751283933
US,7690,116,34411.77786727525
US,50562,696,36561.50347450702
US,19822,243,31624.12252712189
US,207151,2154,39567.2171478124
US,26923,334,38020.92895171654
US,6070,95,31578.39975028613
US,120997,1286,34172.12445739817
US,7299,101,24270.94071093672
US,27965,285,42020.40540337485
US,31562,309,32202.17932498061
US,23072,321,34184.28577778436
US,5112,100,30377.941526028048
US,124164,975,41561.17154811716
US,10679,172,34833.80630851029
US,9949,117,38092.50325446053
US,2756,43,29123.956462009934
US,16493,225,42905.82726326743
US,29076,392,36552.43506901667
US,29721,459,34489.12097476066
US,54706,689,43114.97115475553
US,161232,1050,38780.15869770709
US,4681,86,22864.260245201
US,117410,1663,36715.29308754319
US,35665,437,33418.91474030416
US,0,0,
US,9971,169,36502.416166349394
US,10407,158,34269.62592202318
US,95610,770,34027.45400901847
US,899,18,32679.0258087968
US,5577,64,30222.72801170541
US,948,16,28172.36255572065
US,2569,42,37226.48891465005
US,9517,67,27131.73874618696
US,12185,135,31373.10435387111
US,1685,27,31810.458750235983
US,693,18,35321.10091743119
US,3252,49,31182.280180266564
US,306,7,22238.372093023256
US,3679,38,39593.19845027981
US,976,12,26124.19700214133
US,3951,28,28081.02345415778
US,10635,107,37969.93823413903
US,1196,18,29270.68037200196
US,2489,29,27741.86357556844
US,7083,88,35817.95195954488
US,1513,40,27894.54277286136
US,1200,12,27579.866697310965
US,3436,46,58316.361167685
US,825,16,28243.752139678192
US,1069,17,27918.516583964483
US,2495,44,37166.6914941159
US,712,17,30969.9869508482
US,2425,53,34387.40782756665
US,1221,34,29175.62724014337
US,531,12,27962.08530805687
US,1806,41,29299.15639195328
US,679,13,21278.596051394547
US,744,6,21546.481320590792
US,222,3,17103.235747303544
US,5115,63,29185.21054433413
US,2041,39,27993.416540940885
US,361,9,27747.886241352804
US,745,21,22278.708133971293
US,488,20,24242.424242424244
US,195,2,21594.68438538206
US,1568,27,31747.31727070257
US,2635,30,20590.763460185983
US,7780,88,30103.699117783624
US,17489,116,28610.45674649915
US,1432,14,37873.57841840783
US,955,15,19351.5704154002
US,1502,32,26888.65019692088
US,534,16,22446.40605296343
US,8389,68,29609.628688408862
US,653,8,31683.6487142164
US,539,15,24323.104693140795
US,65212,565,33765.15786966562
US,1692,30,25729.92700729927
US,5060,62,35691.61317627143
US,38893,378,34184.13535486706
US,805,19,28097.731239092496
US,810,10,37621.92289828147
US,2853,57,27448.5279969213
US,675,8,28796.92832764505
US,1692,39,26537.013801756588
US,737,9,23789.54163976759
US,269,3,19338.60531991373
US,3914,53,38459.27090498182
US,1710,29,31428.04631501562
US,2292,70,27337.786259541987
US,0,0,
US,4371,55,27435.35023851368
US,1498,28,27562.097516099355
US,6992,64,30647.84781274656
US,716,11,25979.680696661828
US,27983,387,36351.944711476
US,18181,251,36571.92283708487
US,5711,102,35340.346534653465
US,5424,63,36006.37280934679
US,49483,534,37180.66241885068
US,39220,458,36277.865137360095
US,16089,188,40382.00893529441
US,5208,76,35481.67325248672
US,11688,172,42093.13213526848
US,21598,373,38300.43801315813
US,13207,143,32475.963311776133
US,7157,102,41377.11741920564
US,11258,213,35226.38380424919
US,2660,58,34931.05712409718
US,14862,245,41278.74680591046
US,21036,297,37218.68365180467
US,6534,89,45917.07659873507
US,19583,350,32357.89821546596
US,235552,1844,33934.169278996866
US,7768,113,37911.17618350415
US,4571,73,39192.31758552688
US,20237,269,37512.04863943056
US,15767,223,42431.17414354531
US,14255,202,34655.87241387694
US,7098,144,38319.92657776818
US,16220,206,38428.73388931008
US,21964,295,44703.15266725012
US,11520,213,39098.5609557426
US,8299,122,35587.47855917667
US,28001,417,40540.61880148837
US,4642,81,34572.13078126164
US,24702,386,38041.703883943694
US,122069,1281,33188.6004502398
US,2639,43,39864.04833836858
US,9533,140,38055.888223552894
US,10917,174,42558.085139560266
US,21720,376,38248.86415665833
US,8063,109,46596.16273693944
US,11166,183,39712.62937013195
US,10220,179,31596.84649868604
US,8560,123,33997.934704901105
US,3063,65,37349.10376783319
US,6156,86,33128.83435582822
US,3904,68,33124.04547768539
US,19808,309,36348.28883383796
US,6116,111,34382.72993029009
US,159870,1601,33992.256220857176
US,3184,47,45381.98403648803
US,9432,114,36796.31724729841
US,16971,230,38446.37759956504
US,4164,69,33941.96283012716
US,11797,187,34327.533026828845
US,18847,227,34857.95664718503
US,10411,160,42317.69774815056
US,39819,480,40638.26747224037
US,11097,141,38388.62559241706
US,12736,137,37050.181818181816
US,35082,383,36397.02449500452
US,20057,288,37284.82730416032
US,9583,144,37296.64513115903
US,4175,63,33609.72468201578
US,18390,277,39510.15146632291
US,63699,638,30479.01125875029
US,2744,41,42293.46485819975
US,7856,96,36705.13479418773
US,13497,217,44886.76045096279
US,63194,292,
US,8675,134,39004.54116271751
US,2810,60,34794.45269935612
US,2195,39,43482.56735340729
US,5650,90,33567.01520912548
US,29759,323,37085.176646520034
US,11818,172,35631.8026954503
US,19707,271,36916.9382938069
US,26090,333,36330.46941361592
US,117004,986,35211.94155619423
US,12228,140,55410.54921152801
US,5167,74,34387.06242512978
US,36653,450,37305.8524173028
US,293983,3677,31369.362524888867
US,7332,99,36374.46048519125
US,3773,71,27510.0255195042
US,60331,817,38100.26018642484
US,65582,810,34285.32593068908
US,22044,264,35786.29523206546
US,4738,48,41988.65650478554
US,43303,257,
US,6820,106,38136.77794553487
US,7006,84,35079.11075505708
US,2259,50,38470.70844686648
US,15830,192,38350.65532863338
US,49960,551,38616.42512077295
US,6886,88,41300.30588376417
US,11851,180,35558.68939030245
US,9884,145,36145.547632108246
US,76189,449,31956.864587352982
US,51586,535,35660.90821736936
US,10975,256,19009.26647614099
US,5093,74,27228.01390002673
US,17089,504,19707.08643256645
US,5550,98,23606.975754997875
US,2646,30,30936.51350403367
US,696,10,36883.94276629571
US,15748,240,30786.07315308975
US,7014,84,23355.08790623335
US,1763,39,25185.714285714286
US,4317,80,18678.60851505712
US,27354,254,30830.787958026667
US,937,33,26702.76432031918
US,9990,155,30677.10732381391
US,86419,945,23811.872458145503
US,698806,6512,34878.321223186394
US,3221,35,26996.89883496773
US,124,2,18960.244648318043
US,4896,76,26202.836499866204
US,24695,456,26483.99377982733
US,117112,1039,31291.281020883653
US,75241,448,32826.08600808862
US,1365,34,14832.11996088232
US,583,8,37710.21992238033
US,2083,55,29366.98153108699
US,15286,238,40370.80076061694
US,6131,68,33242.96481049721
US,13620,180,28283.667324265392
US,17753,186,40658.20813484793
US,7082,54,33264.44340065758
US,3508,80,25159.5782830094
US,135396,2120,31996.181140600667
US,3600,78,27493.50847716512
US,1753,38,29581.50523118461
US,8936,204,29760.873909278624
US,2811,48,37330.677290836655
US,12877,74,29374.72911011246
US,9901,261,18806.74695133533
US,3056,35,41828.6339994525
US,2533,44,24190.62171712349
US,1040,25,36452.85664213109
US,1083,21,31975.199291408328
US,2090,77,25565.74923547401
US,276773,1621,26748.33048234805
US,898,17,30753.424657534248
US,4592,68,21365.09561252501
US,43326,583,27735.91790485824
US,4047,83,29680.96809680968
US,1402,14,51430.66764490096
US,8575,146,20784.35174637032
US,21396,235,28170.79432792195
US,392,9,28040.057224606586
US,1555,25,32416.093391703147
US,1397,20,40329.09930715936
US,2311,46,40282.37754924176
US,558,14,25702.441271303545
US,2446,44,33566.62549746123
US,696583,7133,26430.61169046213
US,3589,101,28197.674418604653
US,7311,112,36264.88095238096
US,5833,118,31451.5259355117
US,2070,27,38829.48790095667
US,224101,1447,25259.155980509626
US,522,16,23609.22659430122
US,6204,52,61280.12643224022
US,1327,26,40482.00122025625
US,4364,74,39114.45729138657
US,3433,120,18698.257080610023
US,44146,734,26558.2981897812
US,584,12,30227.74327122153
US,256001,3895,30503.980992281093
US,57881,616,31316.48144741541
US,10013,132,23450.747107592862
US,4498,70,26004.509452506216
US,8129,193,22889.56467871825
US,5504,118,21715.458060443463
US,736,27,19216.710182767623
US,2362,50,41351.5406162465
US,254,12,21991.341991342
US,245946,1247,30300.55883541459
US,2675,46,24941.72494172494
US,4320,87,21910.02688035705
US,6685,95,32921.30404806461
US,2403,85,11180.904522613066
US,120012,901,35076.97164018133
US,1506,30,24177.235511318027
US,6290,120,23306.654809544983
US,234,3,16607.523066004258
US,1567,34,20462.261687124577
US,5373,106,25785.86168834285
US,7119,133,32527.643242255323
US,31791,684,23339.353360937363
US,27227,724,21967.001492597523
US,10216,128,35373.961218836565
US,45756,429,27423.92731064988
US,8499,251,25441.53744836257
US,1310,24,44197.0310391363
US,2112,36,24961.588464720484
US,2337,31,43285.79366549361
US,650,21,16526.824307144674
US,14666,261,25460.9214957814
US,1275028,11623,27051.561265136606
US,15858,238,23827.62610250477
US,1503,3,26954.80631276901
US,1133,40,20024.743725698125
US,78740,570,34206.37644390962
US,1482,9,38805.97014925373
US,18557,446,22428.90121710964
US,267945,4032,30844.11660087924
US,10221,204,27888.89192065268
US,9445,169,41027.75726510577
US,15046,299,24408.286423438185
US,8749,193,23592.384856002587
US,5013,121,21826.01880877743
US,8056,193,21972.50709142483
US,1173,18,24007.36799017601
US,19874,375,20157.413230014
US,7653,149,36550.76893686121
US,605,3,39388.020833333336
US,1667,32,18656.966983771683
US,3991,63,27039.29539295393
US,8235,202,23178.248754538545
US,278,10,12225.153913808268
US,63229,880,25134.259535308967
US,3805,23,73173.07692307692
US,14214,225,35111.901585890024
US,52246,782,29716.12528936337
US,5359,97,26684.260319673354
US,6403,75,41042.240881994745
US,42740,559,31390.92498200567
US,9830,134,20724.842402648057
US,104,2,25742.574257425746
US,223,4,29265.09186351706
US,11089,204,21081.74904942965
US,939,16,21650.910767811853
US,56,0,20588.235294117647
US,831,14,22661.57622034361
US,9297,155,30303.129074315515
US,656,25,17903.930131004367
US,2597,50,34534.574468085106
US,12051,281,24170.1598507792
US,5222,127,40502.59830916001
US,6392,96,29830.12880343476
US,4916,124,24392.18021236479
US,5254,63,30477.40588201172
US,4321,95,24827.625833141807
US,22288,417,25264.398825649805
US,6117,137,26099.756794811623
US,811,17,25085.060315496445
US,2427,43,19882.03489800934
US,5125,102,23514.567561367287
US,403,1,238461.53846153847
US,113683,1394,36604.74805920746
US,1706,41,28667.45084859688
US,4330,59,30313.63763651638
US,2041,62,20712.401055408973
US,1412,26,24467.16340322301
US,1059,13,24777.72578380908
US,10324,185,28174.54902709931
US,24188,479,41190.69513981132
US,1957,51,24511.523046092185
US,75252,971,29323.94991875241
US,186,10,25033.64737550471
US,12177,213,23606.15694789082
US,658,13,30776.42656688494
US,48100,516,27200.959102424906
US,6024,109,24267.81613825888
US,1622,39,33285.450441206645
US,2122,52,24833.23581041545
US,5412,136,27308.507417499244
US,172263,1383,28361.13804781434
US,6348,115,30315.18624641834
US,3028,76,24443.00936390055
US,325,13,27083.33333333333
US,15006,280,23013.92552604135
US,14507,233,28948.57621774789
US,1756,64,12916.51342405296
US,3569,108,24255.81079244257
US,119838,1586,33077.55579722546
US,2674,50,27185.847905652703
US,650,6,30776.515151515152
US,17274,381,20713.22365581083
US,8074,158,27661.105210867107
US,5801,138,25010.77864965077
US,40456,491,28315.066000363942
US,2689,54,27995.83550234253
US,3642,72,23017.126967073247
US,9374,265,18254.045528012
US,43535,788,37077.8861303922
US,1215,42,18123.50835322196
US,2274,62,18171.647754514943
US,29975,513,21766.28205035109
US,999,16,25954.793452844893
US,1023,25,29634.99420625724
US,2772,74,23055.809698078683
US,5644,77,35327.99198798197
US,2296,40,33045.480713874495
US,197,2,23067.91569086651
US,5392,79,31580.18039123814
US,31784,285,30295.00071486441
US,2756,72,26851.13016367888
US,12738,244,23412.85887585928
US,1536,94,14570.290267501425
US,1222,47,14835.498361053782
US,6750,110,23389.58383866385
US,14586,363,21858.2346770568
US,1503,40,24822.460776218
US,601,9,21518.08091657716
US,6167,108,36921.51110578938
US,1101,12,33721.28637059724
US,5401,139,21369.78713302208
US,540,16,17868.96095301125
US,57251,1019,24597.531267320013
US,2230,37,24430.324276950043
US,24248,390,37516.43897080439
US,2138,53,22827.24749092462
US,332,9,25716.49883811
US,424,7,31407.40740740741
US,943,14,24973.51694915254
US,2690,34,36366.094362579424
US,687595,6387,32703.4527696592
US,40969,773,29680.36860483649
US,141,3,18170.103092783505
US,2943,87,23855.070114290345
US,297,10,19786.808794137243
US,10313,137,31490.076335877864
US,41194,485,34558.724832214764
US,334125,1846,26227.39910546221
US,3268,81,22305.64466589312
US,5192,91,23957.17977113326
US,101465,35,
US,9110,196,21818.79146408641
US,963,19,26333.059885151764
US,11540,152,43154.706256310536
US,15879,312,32389.597144314124
US,12787,300,22595.86499381516
US,23239,428,25236.74036749055
US,22514,216,30853.35270175823
US,11642,112,21073.018861094017
US,3328,50,27737.956326054344
US,11037,157,30759.155008082045
US,111910,1081,40451.54200945592
US,11597,230,27906.92078159592
US,1354,25,26780.06329113924
US,41356,751,31275.80730545262
US,4264,93,33393.374579058654
US,8775,137,41085.30761307239
US,170638,941,28894.7101943778
US,12865,167,25190.9144311729
US,2226,36,27790.262172284645
US,19687,285,28130.715592135344
US,9832,308,21590.28525000549
US,1648,43,18914.26603925169
US,4499,103,24980.566352026653
US,4522,57,31892.234995415754
US,4539,70,38336.14864864865
US,58205,276,31155.991392692355
US,22956,179,28010.83534665788
US,120040,453,33768.33079686397
US,410508,1830,35375.293962533084
US,5149,53,33636.00731643585
US,11943,100,29687.5388401402
US,72559,708,28788.45589227192
US,15979,29,37914.34333847432
US,25075,115,34701.55966730788
US,14966,124,26431.422415315603
US,4843,9,
